Order_ID,Order_Date,Ship_Date,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Region,Segment,Customer_ID,State
ORD-3179,2024-11-26,2024-11-29,Office Supplies,Binders,Binders 441,54.04,6,0.0,7.22,Central,Corporate,CUST-6030,Florida
ORD-3180,2024-06-08,2024-06-09,Office Supplies,Paper,Paper 732,91.72,6,0.2,30.92,East,Home Office,CUST-3846,Pennsylvania
ORD-3181,2024-03-18,2024-03-21,Office Supplies,Art,Art 269,368.64,5,0.15,61.15,Central,Home Office,CUST-7747,Ohio
ORD-3182,2022-03-25,2022-03-28,Furniture,Furnishings,Furnishings 931,4502.87,10,0.15,1233.04,Central,Corporate,CUST-7132,Florida
ORD-3183,2022-03-30,2022-04-02,Office Supplies,Labels,Labels 474,41.56,5,0.2,6.58,Central,Home Office,CUST-1105,Illinois
ORD-3184,2024-07-12,2024-07-13,Furniture,Furnishings,Furnishings 987,1872.71,8,0.1,539.51,Central,Home Office,CUST-2235,Pennsylvania
ORD-3185,2023-09-17,2023-09-19,Office Supplies,Storage,Storage 852,69.01,4,0.0,4.88,South,Consumer,CUST-1001,Florida
ORD-3186,2023-12-08,2023-12-09,Technology,Phones,Phones 760,851.26,4,0.1,149.56,South,Corporate,CUST-3042,Pennsylvania
ORD-3187,2023-10-09,2023-10-12,Technology,Copiers,Copiers 834,6834.02,5,0.15,1863.96,East,Corporate,CUST-4019,Florida
ORD-3188,2023-10-01,2023-10-02,Technology,Computers,Computers 456,12674.48,8,0.2,1573.37,West,Consumer,CUST-1214,Illinois
ORD-3189,2022-03-16,2022-03-18,Furniture,Tables,Tables 853,407.73,1,0.25,133.72,Central,Corporate,CUST-8274,Ohio
ORD-3190,2024-10-25,2024-10-26,Office Supplies,Storage,Storage 563,170.9,4,0.25,45.79,Central,Consumer,CUST-3373,Texas
ORD-3191,2024-09-14,2024-09-15,Office Supplies,Labels,Labels 282,515.1,3,0.1,121.01,East,Corporate,CUST-6396,Illinois
ORD-3192,2024-02-14,2024-02-18,Office Supplies,Binders,Binders 787,829.4,6,0.15,212.55,West,Corporate,CUST-7418,Ohio
ORD-3193,2024-01-16,2024-01-19,Technology,Computers,Computers 230,2198.04,6,0.15,430.93,West,Consumer,CUST-3033,Georgia
ORD-3194,2022-04-03,2022-04-07,Technology,Phones,Phones 357,8592.14,6,0.2,1083.78,South,Corporate,CUST-8250,New York
ORD-3195,2024-05-31,2024-06-06,Furniture,Bookcases,Bookcases 687,1416.33,8,0.2,90.23,West,Consumer,CUST-2427,Pennsylvania
ORD-3196,2024-06-01,2024-06-07,Furniture,Furnishings,Furnishings 688,1906.35,4,0.15,538.82,East,Corporate,CUST-9371,Pennsylvania
ORD-3197,2022-10-16,2022-10-17,Office Supplies,Labels,Labels 811,83.86,1,0.25,29.21,Central,Corporate,CUST-4009,Ohio
ORD-3198,2023-01-24,2023-01-29,Office Supplies,Art,Art 129,1680.06,8,0.2,249.97,West,Corporate,CUST-4880,New York
ORD-3199,2024-09-19,2024-09-23,Technology,Phones,Phones 179,10740.48,6,0.1,1819.42,South,Corporate,CUST-7235,Ohio
ORD-3200,2023-07-26,2023-07-30,Technology,Accessories,Accessories 911,8686.43,7,0.0,966.52,South,Corporate,CUST-8084,Texas
ORD-3201,2024-02-15,2024-02-21,Furniture,Tables,Tables 977,3060.19,3,0.0,1052.43,East,Consumer,CUST-7679,Georgia
ORD-3202,2023-01-27,2023-01-29,Furniture,Tables,Tables 122,2585.41,3,0.0,810.84,West,Consumer,CUST-9967,Florida
ORD-3203,2022-08-26,2022-08-27,Technology,Computers,Computers 133,6972.04,10,0.0,2077.74,Central,Consumer,CUST-1376,California
ORD-3204,2022-01-11,2022-01-14,Office Supplies,Art,Art 875,1482.77,8,0.15,78.76,South,Consumer,CUST-5131,California
ORD-3205,2024-10-03,2024-10-07,Furniture,Bookcases,Bookcases 726,906.9,3,0.25,282.46,East,Home Office,CUST-1503,California
ORD-3206,2022-12-28,2023-01-03,Furniture,Tables,Tables 325,233.69,1,0.1,20.82,South,Corporate,CUST-3957,Ohio
ORD-3207,2024-04-27,2024-05-03,Office Supplies,Binders,Binders 992,568.31,6,0.2,46.66,Central,Home Office,CUST-2981,Ohio
ORD-3208,2022-07-02,2022-07-04,Office Supplies,Storage,Storage 585,885.86,7,0.25,255.23,East,Home Office,CUST-4768,Pennsylvania
ORD-3209,2023-07-10,2023-07-14,Technology,Accessories,Accessories 422,1093.5,1,0.25,189.64,South,Home Office,CUST-3836,Ohio
ORD-3210,2024-04-13,2024-04-19,Furniture,Tables,Tables 454,5519.6,5,0.1,764.99,West,Consumer,CUST-8956,Georgia
ORD-3211,2024-08-01,2024-08-07,Office Supplies,Art,Art 443,1206.28,9,0.1,378.19,South,Consumer,CUST-1819,Illinois
ORD-3212,2024-03-11,2024-03-17,Office Supplies,Labels,Labels 677,1578.21,10,0.0,345.09,South,Consumer,CUST-4174,Illinois
ORD-3213,2022-09-25,2022-10-02,Technology,Computers,Computers 502,1934.15,2,0.2,150.78,South,Consumer,CUST-2191,Illinois
ORD-3214,2023-03-26,2023-04-02,Furniture,Furnishings,Furnishings 344,990.6,5,0.25,100.69,Central,Corporate,CUST-7223,Texas
ORD-3215,2024-11-12,2024-11-18,Office Supplies,Labels,Labels 851,737.5,7,0.1,165.47,West,Corporate,CUST-1016,Illinois
ORD-3216,2024-12-05,2024-12-09,Technology,Phones,Phones 828,15753.9,9,0.1,3535.79,East,Corporate,CUST-4430,Illinois
ORD-3217,2024-08-19,2024-08-23,Furniture,Chairs,Chairs 155,1179.24,7,0.0,180.6,East,Home Office,CUST-5793,California
ORD-3218,2024-08-12,2024-08-13,Furniture,Tables,Tables 945,4170.15,9,0.15,753.14,East,Corporate,CUST-8544,Florida
ORD-3219,2023-03-21,2023-03-27,Furniture,Chairs,Chairs 178,8609.11,8,0.25,2028.62,South,Consumer,CUST-5410,Pennsylvania
ORD-3220,2022-09-14,2022-09-19,Furniture,Tables,Tables 365,6000.0,10,0.15,1432.98,Central,Home Office,CUST-9951,New York
ORD-3221,2022-01-14,2022-01-18,Furniture,Tables,Tables 420,6155.15,6,0.15,1209.94,West,Home Office,CUST-8932,Florida
ORD-3222,2022-05-13,2022-05-20,Furniture,Chairs,Chairs 305,5323.16,6,0.2,468.47,South,Consumer,CUST-5877,Texas
ORD-3223,2024-10-09,2024-10-15,Office Supplies,Storage,Storage 405,2023.16,10,0.2,208.92,West,Corporate,CUST-4592,New York
ORD-3224,2023-07-08,2023-07-09,Furniture,Furnishings,Furnishings 920,2183.47,4,0.1,707.67,Central,Corporate,CUST-1435,New York
ORD-3225,2024-12-14,2024-12-18,Furniture,Chairs,Chairs 163,3195.22,3,0.25,1090.64,East,Corporate,CUST-4526,Florida
ORD-3226,2022-02-14,2022-02-20,Technology,Accessories,Accessories 605,4579.31,6,0.2,1148.36,West,Consumer,CUST-2392,Texas
ORD-3227,2022-10-23,2022-10-27,Furniture,Furnishings,Furnishings 863,834.14,4,0.2,83.45,East,Corporate,CUST-3068,California
ORD-3228,2024-12-08,2024-12-13,Furniture,Tables,Tables 138,2501.66,4,0.2,637.43,Central,Home Office,CUST-1310,California
ORD-3229,2022-01-08,2022-01-15,Office Supplies,Storage,Storage 769,967.85,6,0.15,308.03,South,Home Office,CUST-3839,Illinois
ORD-3230,2023-12-28,2024-01-04,Furniture,Chairs,Chairs 143,239.94,1,0.2,17.09,Central,Corporate,CUST-7661,Illinois
ORD-3231,2023-07-14,2023-07-18,Furniture,Furnishings,Furnishings 218,7647.86,9,0.0,754.5,Central,Consumer,CUST-5022,Ohio
ORD-3232,2024-12-24,2024-12-29,Technology,Phones,Phones 656,2180.66,2,0.0,128.17,West,Home Office,CUST-1300,Texas
ORD-3233,2023-03-24,2023-03-26,Office Supplies,Binders,Binders 689,432.57,3,0.0,95.03,East,Home Office,CUST-7237,Florida
ORD-3234,2022-08-14,2022-08-16,Furniture,Chairs,Chairs 694,828.61,1,0.1,135.23,Central,Consumer,CUST-1018,Illinois
ORD-3235,2022-03-23,2022-03-30,Office Supplies,Storage,Storage 595,484.89,9,0.0,114.2,West,Corporate,CUST-7315,Texas
ORD-3236,2024-05-13,2024-05-19,Furniture,Bookcases,Bookcases 872,964.46,1,0.2,205.25,Central,Corporate,CUST-5875,Texas
ORD-3237,2023-10-18,2023-10-19,Technology,Accessories,Accessories 697,1030.88,7,0.0,360.19,West,Home Office,CUST-1979,Ohio
ORD-3238,2022-06-18,2022-06-19,Technology,Accessories,Accessories 230,8579.19,7,0.2,2694.07,Central,Corporate,CUST-6272,Texas
ORD-3239,2024-11-28,2024-12-05,Technology,Copiers,Copiers 118,1753.29,5,0.25,535.61,West,Home Office,CUST-7753,California
ORD-3240,2023-03-04,2023-03-10,Technology,Copiers,Copiers 246,6287.77,9,0.0,584.2,East,Corporate,CUST-6716,Florida
ORD-3241,2024-08-29,2024-09-03,Office Supplies,Labels,Labels 718,721.3,3,0.15,61.64,West,Home Office,CUST-3379,California
ORD-3242,2024-02-01,2024-02-04,Office Supplies,Art,Art 249,123.05,9,0.2,25.51,West,Home Office,CUST-9047,Illinois
ORD-3243,2022-04-14,2022-04-16,Furniture,Bookcases,Bookcases 374,843.09,1,0.1,219.54,South,Consumer,CUST-8722,New York
ORD-3244,2024-11-16,2024-11-18,Office Supplies,Art,Art 124,131.67,1,0.1,22.39,East,Corporate,CUST-3649,California
ORD-3245,2023-03-14,2023-03-19,Technology,Accessories,Accessories 172,786.28,10,0.1,143.22,West,Consumer,CUST-1134,Ohio
ORD-3246,2024-07-18,2024-07-19,Technology,Computers,Computers 800,3505.61,3,0.1,566.54,West,Home Office,CUST-8389,Florida
ORD-3247,2024-08-10,2024-08-15,Office Supplies,Paper,Paper 462,478.58,2,0.1,66.03,Central,Home Office,CUST-8054,New York
ORD-3248,2023-09-14,2023-09-15,Technology,Accessories,Accessories 819,220.47,2,0.25,69.65,South,Home Office,CUST-6931,Illinois
ORD-3249,2022-09-12,2022-09-19,Furniture,Bookcases,Bookcases 521,2252.06,8,0.2,257.44,South,Corporate,CUST-3043,Pennsylvania
ORD-3250,2023-08-29,2023-09-04,Technology,Copiers,Copiers 628,2425.76,6,0.2,535.91,East,Home Office,CUST-9367,Ohio
ORD-3251,2024-01-23,2024-01-25,Technology,Accessories,Accessories 674,13593.95,9,0.0,3395.23,South,Home Office,CUST-2889,California
ORD-3252,2022-08-25,2022-08-31,Office Supplies,Labels,Labels 463,594.63,8,0.2,164.33,South,Corporate,CUST-2968,Illinois
ORD-3253,2022-01-06,2022-01-07,Furniture,Tables,Tables 993,674.23,1,0.1,82.39,East,Corporate,CUST-7838,California
ORD-3254,2022-12-12,2022-12-15,Office Supplies,Paper,Paper 418,413.99,7,0.15,105.92,West,Home Office,CUST-9910,Texas
ORD-3255,2024-05-21,2024-05-25,Office Supplies,Binders,Binders 156,2480.48,10,0.0,665.11,West,Home Office,CUST-9741,Pennsylvania
ORD-3256,2024-11-04,2024-11-10,Furniture,Bookcases,Bookcases 586,6028.24,8,0.15,1675.19,East,Consumer,CUST-1774,Florida
ORD-3257,2024-08-17,2024-08-19,Furniture,Bookcases,Bookcases 343,1030.77,5,0.25,121.29,South,Consumer,CUST-9593,California
ORD-3258,2024-03-10,2024-03-14,Office Supplies,Binders,Binders 122,214.14,9,0.1,31.33,Central,Corporate,CUST-3348,Texas
ORD-3259,2024-11-09,2024-11-14,Office Supplies,Binders,Binders 828,671.73,10,0.25,135.13,Central,Corporate,CUST-1616,Ohio
ORD-3260,2022-06-12,2022-06-16,Furniture,Furnishings,Furnishings 780,10602.35,8,0.0,2113.12,South,Home Office,CUST-5429,Georgia
ORD-3261,2022-02-23,2022-02-26,Furniture,Bookcases,Bookcases 915,3939.43,3,0.0,448.75,West,Consumer,CUST-6709,Georgia
ORD-3262,2024-03-07,2024-03-13,Technology,Phones,Phones 965,8279.44,6,0.2,2721.4,East,Home Office,CUST-4474,Florida
ORD-3263,2022-07-08,2022-07-10,Office Supplies,Paper,Paper 267,1218.43,8,0.2,336.55,South,Corporate,CUST-8170,California
ORD-3264,2023-12-02,2023-12-05,Office Supplies,Paper,Paper 502,969.02,6,0.25,59.98,West,Corporate,CUST-4935,Georgia
ORD-3265,2023-05-20,2023-05-23,Technology,Accessories,Accessories 637,636.26,2,0.2,139.76,South,Home Office,CUST-6929,California
ORD-3266,2023-05-26,2023-06-01,Office Supplies,Paper,Paper 878,1055.69,6,0.1,124.81,West,Home Office,CUST-6190,Florida
ORD-3267,2022-09-17,2022-09-24,Furniture,Furnishings,Furnishings 826,3033.1,6,0.25,1051.36,East,Home Office,CUST-2431,California
ORD-3268,2022-05-02,2022-05-07,Office Supplies,Storage,Storage 397,1635.47,9,0.2,522.97,West,Home Office,CUST-7379,Georgia
ORD-3269,2023-07-27,2023-08-03,Office Supplies,Art,Art 673,44.68,3,0.1,7.9,East,Corporate,CUST-7234,Georgia
ORD-3270,2024-10-13,2024-10-18,Furniture,Bookcases,Bookcases 721,3656.1,4,0.2,689.38,South,Corporate,CUST-5164,Texas
ORD-3271,2022-09-25,2022-10-01,Technology,Computers,Computers 144,2730.69,4,0.15,144.15,East,Home Office,CUST-7052,California
ORD-3272,2022-03-20,2022-03-24,Office Supplies,Paper,Paper 763,339.76,3,0.2,85.76,East,Consumer,CUST-4221,Pennsylvania
ORD-3273,2024-03-01,2024-03-08,Technology,Accessories,Accessories 906,1259.74,2,0.15,128.53,Central,Corporate,CUST-8165,California
ORD-3274,2024-08-28,2024-08-30,Furniture,Tables,Tables 527,1120.78,7,0.25,282.21,Central,Consumer,CUST-9662,California
ORD-3275,2023-01-03,2023-01-05,Furniture,Furnishings,Furnishings 711,1919.94,2,0.0,213.16,South,Consumer,CUST-6945,Ohio
ORD-3276,2024-07-25,2024-07-30,Technology,Accessories,Accessories 758,8430.96,10,0.1,2185.51,South,Home Office,CUST-5901,Florida
ORD-3277,2024-06-09,2024-06-15,Technology,Copiers,Copiers 197,4299.67,6,0.1,478.12,South,Home Office,CUST-1837,Ohio
ORD-3278,2024-07-09,2024-07-12,Furniture,Furnishings,Furnishings 510,5589.9,5,0.25,1739.51,South,Consumer,CUST-6499,California
ORD-3279,2024-04-02,2024-04-08,Furniture,Chairs,Chairs 599,2225.39,6,0.1,760.16,Central,Corporate,CUST-3954,Texas
ORD-3280,2023-09-25,2023-09-27,Furniture,Furnishings,Furnishings 393,887.94,1,0.25,152.66,Central,Corporate,CUST-8703,California
ORD-3281,2024-06-09,2024-06-14,Technology,Phones,Phones 981,9258.28,10,0.0,1492.49,Central,Consumer,CUST-1419,Ohio
ORD-3282,2023-10-03,2023-10-06,Technology,Accessories,Accessories 984,1064.15,3,0.2,208.8,West,Consumer,CUST-2843,California
ORD-3283,2022-05-21,2022-05-24,Technology,Accessories,Accessories 889,898.88,1,0.15,61.88,East,Consumer,CUST-1665,California
ORD-3284,2022-04-25,2022-04-26,Technology,Phones,Phones 109,3718.27,7,0.1,1189.63,East,Home Office,CUST-6953,New York
ORD-3285,2022-11-26,2022-11-29,Furniture,Bookcases,Bookcases 513,1809.65,3,0.15,362.69,West,Home Office,CUST-4628,California
ORD-3286,2022-04-17,2022-04-19,Furniture,Chairs,Chairs 588,956.62,8,0.25,255.4,South,Consumer,CUST-8161,Florida
ORD-3287,2024-08-24,2024-08-28,Technology,Phones,Phones 964,404.75,4,0.0,87.94,Central,Consumer,CUST-8417,Ohio
ORD-3288,2024-09-24,2024-09-30,Technology,Computers,Computers 121,11512.63,9,0.25,2222.71,East,Home Office,CUST-4435,California
ORD-3289,2022-10-29,2022-11-05,Furniture,Tables,Tables 750,6716.68,10,0.25,1637.74,East,Corporate,CUST-3977,California
ORD-3290,2023-11-23,2023-11-30,Office Supplies,Paper,Paper 274,208.14,1,0.15,17.0,East,Corporate,CUST-3463,Illinois
ORD-3291,2023-01-10,2023-01-13,Furniture,Chairs,Chairs 485,1460.66,2,0.1,202.07,South,Corporate,CUST-9661,Georgia
ORD-3292,2023-03-06,2023-03-11,Furniture,Furnishings,Furnishings 880,8822.05,10,0.2,1013.96,West,Consumer,CUST-1542,New York
ORD-3293,2023-07-19,2023-07-23,Office Supplies,Storage,Storage 722,29.05,1,0.15,4.93,Central,Corporate,CUST-7394,California
ORD-3294,2024-02-09,2024-02-13,Office Supplies,Labels,Labels 840,134.43,10,0.0,19.73,West,Corporate,CUST-1669,Illinois
ORD-3295,2023-05-05,2023-05-09,Furniture,Furnishings,Furnishings 675,4316.74,8,0.2,237.28,West,Corporate,CUST-1664,New York
ORD-3296,2022-12-22,2022-12-23,Furniture,Tables,Tables 323,1039.56,7,0.2,301.12,Central,Consumer,CUST-7098,Illinois
ORD-3297,2022-09-05,2022-09-10,Technology,Copiers,Copiers 570,2126.18,9,0.2,725.15,South,Home Office,CUST-2563,Pennsylvania
ORD-3298,2023-11-15,2023-11-18,Technology,Accessories,Accessories 235,1770.27,2,0.2,378.04,West,Corporate,CUST-1786,Illinois
ORD-3299,2024-08-05,2024-08-07,Furniture,Bookcases,Bookcases 955,1266.54,3,0.2,289.29,Central,Consumer,CUST-2979,Illinois
ORD-3300,2022-08-23,2022-08-26,Furniture,Chairs,Chairs 818,10784.01,10,0.25,858.95,East,Consumer,CUST-9826,Ohio
ORD-3301,2024-07-03,2024-07-10,Office Supplies,Binders,Binders 517,553.7,3,0.25,182.2,East,Corporate,CUST-7602,Texas
ORD-3302,2023-09-03,2023-09-05,Furniture,Bookcases,Bookcases 674,1170.24,1,0.1,313.25,East,Consumer,CUST-2326,Florida
ORD-3303,2024-02-25,2024-02-28,Technology,Phones,Phones 638,1375.76,9,0.0,252.19,West,Home Office,CUST-9577,Pennsylvania
ORD-3304,2023-04-16,2023-04-17,Furniture,Bookcases,Bookcases 773,586.23,2,0.2,33.42,Central,Consumer,CUST-2175,Florida
ORD-3305,2022-06-29,2022-07-02,Technology,Phones,Phones 854,7392.73,10,0.1,1541.86,South,Corporate,CUST-9937,Texas
ORD-3306,2023-04-19,2023-04-24,Furniture,Furnishings,Furnishings 696,2042.67,2,0.25,232.78,South,Home Office,CUST-3096,Pennsylvania
ORD-3307,2022-08-10,2022-08-14,Furniture,Chairs,Chairs 720,5260.7,5,0.25,1825.65,East,Consumer,CUST-2197,Illinois
ORD-3308,2022-04-13,2022-04-14,Office Supplies,Labels,Labels 733,2051.26,8,0.1,584.31,West,Corporate,CUST-2332,Illinois
ORD-3309,2023-11-25,2023-11-30,Furniture,Bookcases,Bookcases 721,1124.78,1,0.0,313.79,East,Home Office,CUST-8894,Texas
ORD-3310,2023-05-08,2023-05-09,Technology,Computers,Computers 980,4587.53,4,0.15,986.13,South,Home Office,CUST-1473,New York
ORD-3311,2023-03-23,2023-03-28,Office Supplies,Storage,Storage 994,670.55,4,0.15,120.18,East,Consumer,CUST-3109,Georgia
ORD-3312,2023-06-30,2023-07-04,Technology,Computers,Computers 230,1017.8,1,0.0,219.21,Central,Consumer,CUST-4019,Georgia
ORD-3313,2022-08-17,2022-08-19,Technology,Phones,Phones 399,1065.66,3,0.15,294.58,South,Consumer,CUST-3599,Texas
ORD-3314,2024-09-28,2024-09-30,Technology,Computers,Computers 752,4735.73,6,0.2,367.72,Central,Home Office,CUST-6908,Georgia
ORD-3315,2023-08-24,2023-08-28,Furniture,Bookcases,Bookcases 736,765.31,2,0.0,103.65,East,Corporate,CUST-6177,California
ORD-3316,2024-06-08,2024-06-14,Office Supplies,Labels,Labels 693,699.69,9,0.2,111.61,Central,Corporate,CUST-8535,Florida
ORD-3317,2024-09-07,2024-09-08,Office Supplies,Labels,Labels 841,464.56,4,0.25,83.46,South,Home Office,CUST-8106,California
ORD-3318,2024-02-29,2024-03-02,Office Supplies,Binders,Binders 715,1549.58,7,0.1,187.58,South,Home Office,CUST-1939,Georgia
ORD-3319,2023-10-27,2023-11-01,Office Supplies,Art,Art 801,66.8,1,0.0,20.35,East,Home Office,CUST-8457,Florida
ORD-3320,2024-01-12,2024-01-15,Technology,Computers,Computers 150,155.64,4,0.25,39.52,East,Consumer,CUST-2862,New York
ORD-3321,2022-09-28,2022-10-04,Office Supplies,Paper,Paper 103,945.57,9,0.15,277.45,East,Corporate,CUST-6661,Florida
ORD-3322,2022-09-14,2022-09-17,Furniture,Tables,Tables 945,4788.9,9,0.2,691.65,South,Consumer,CUST-1748,Ohio
ORD-3323,2023-12-23,2023-12-27,Furniture,Bookcases,Bookcases 681,7281.45,7,0.15,1967.58,East,Home Office,CUST-6751,Ohio
ORD-3324,2024-02-04,2024-02-05,Office Supplies,Storage,Storage 904,1285.23,5,0.1,384.83,East,Home Office,CUST-9382,New York
ORD-3325,2024-01-01,2024-01-02,Furniture,Bookcases,Bookcases 377,7368.46,10,0.2,1545.83,East,Corporate,CUST-1260,New York
ORD-3326,2022-10-17,2022-10-22,Technology,Computers,Computers 600,106.38,2,0.15,21.62,Central,Consumer,CUST-4416,Texas
ORD-3327,2023-03-26,2023-03-28,Furniture,Tables,Tables 826,303.53,1,0.1,59.85,East,Home Office,CUST-7710,Pennsylvania
ORD-3328,2022-10-27,2022-11-03,Furniture,Furnishings,Furnishings 192,2083.34,3,0.25,326.14,South,Consumer,CUST-9691,New York
ORD-3329,2022-10-31,2022-11-06,Office Supplies,Art,Art 836,112.87,1,0.15,19.63,Central,Home Office,CUST-6883,California
ORD-3330,2023-01-24,2023-01-25,Office Supplies,Binders,Binders 354,300.91,7,0.1,80.08,South,Home Office,CUST-1253,California
ORD-3331,2024-06-07,2024-06-14,Technology,Accessories,Accessories 693,4692.65,5,0.1,777.85,South,Home Office,CUST-6469,Florida
ORD-3332,2024-09-24,2024-09-29,Office Supplies,Art,Art 693,331.05,4,0.15,51.91,Central,Corporate,CUST-3081,New York
ORD-3333,2023-01-31,2023-02-01,Furniture,Tables,Tables 729,7529.7,9,0.15,972.47,Central,Consumer,CUST-9363,New York
ORD-3334,2023-08-22,2023-08-25,Technology,Computers,Computers 453,10183.02,8,0.1,1264.22,East,Home Office,CUST-9470,Florida
ORD-3335,2023-01-21,2023-01-26,Furniture,Bookcases,Bookcases 974,1912.16,2,0.0,174.77,South,Consumer,CUST-3581,Ohio
ORD-3336,2023-04-24,2023-04-28,Furniture,Chairs,Chairs 128,2924.0,4,0.1,989.81,Central,Corporate,CUST-3378,New York
ORD-3337,2022-05-31,2022-06-01,Technology,Computers,Computers 769,5543.48,5,0.0,1164.84,Central,Consumer,CUST-9716,California
ORD-3338,2023-01-14,2023-01-19,Furniture,Tables,Tables 238,1002.13,1,0.2,323.53,South,Corporate,CUST-1776,Georgia
ORD-3339,2023-06-12,2023-06-19,Furniture,Tables,Tables 107,1438.53,4,0.1,91.2,Central,Corporate,CUST-2280,California
ORD-3340,2023-10-29,2023-11-03,Office Supplies,Storage,Storage 745,1639.56,7,0.1,480.5,West,Home Office,CUST-5784,California
ORD-3341,2024-09-16,2024-09-21,Office Supplies,Labels,Labels 503,1761.4,7,0.15,511.62,East,Corporate,CUST-5306,Illinois
ORD-3342,2022-12-09,2022-12-12,Technology,Phones,Phones 566,5082.75,3,0.15,1227.22,Central,Home Office,CUST-6755,Georgia
ORD-3343,2022-06-22,2022-06-25,Technology,Computers,Computers 996,2363.01,4,0.15,816.31,West,Corporate,CUST-5369,Georgia
ORD-3344,2022-05-23,2022-05-25,Technology,Copiers,Copiers 839,15562.52,10,0.15,5351.67,Central,Consumer,CUST-1633,Illinois
ORD-3345,2024-08-31,2024-09-07,Furniture,Tables,Tables 132,1919.22,10,0.1,183.78,Central,Consumer,CUST-5472,Georgia
ORD-3346,2024-11-23,2024-11-24,Furniture,Bookcases,Bookcases 372,3268.99,3,0.1,519.52,West,Home Office,CUST-1013,Georgia
ORD-3347,2022-05-21,2022-05-25,Furniture,Tables,Tables 361,931.0,1,0.0,137.81,South,Corporate,CUST-7656,Illinois
ORD-3348,2024-08-15,2024-08-17,Office Supplies,Storage,Storage 457,103.69,1,0.0,14.4,South,Home Office,CUST-4246,Florida
ORD-3349,2024-08-08,2024-08-11,Technology,Computers,Computers 538,2506.79,9,0.25,798.23,East,Home Office,CUST-7216,Ohio
ORD-3350,2023-12-19,2023-12-21,Furniture,Chairs,Chairs 854,2867.01,5,0.1,368.93,Central,Consumer,CUST-8841,Ohio
ORD-3351,2023-04-10,2023-04-11,Office Supplies,Paper,Paper 641,1026.26,5,0.15,226.93,Central,Corporate,CUST-4867,Georgia
ORD-3352,2024-12-20,2024-12-21,Technology,Phones,Phones 433,11609.03,8,0.25,2396.76,Central,Corporate,CUST-8266,Georgia
ORD-3353,2024-09-03,2024-09-04,Technology,Accessories,Accessories 297,4846.82,7,0.1,1305.26,West,Home Office,CUST-8387,Florida
ORD-3354,2023-01-21,2023-01-27,Technology,Copiers,Copiers 391,1952.57,2,0.2,542.26,West,Corporate,CUST-8930,Illinois
ORD-3355,2023-04-15,2023-04-22,Technology,Computers,Computers 383,6779.8,5,0.15,736.89,Central,Home Office,CUST-2837,Ohio
ORD-3356,2024-08-02,2024-08-04,Technology,Copiers,Copiers 289,2757.27,2,0.2,218.57,South,Consumer,CUST-5642,Georgia
ORD-3357,2022-06-22,2022-06-26,Technology,Copiers,Copiers 377,12791.79,8,0.15,3032.38,East,Consumer,CUST-5221,Georgia
ORD-3358,2024-07-30,2024-08-06,Technology,Accessories,Accessories 938,6649.05,10,0.1,449.14,South,Home Office,CUST-6901,Georgia
ORD-3359,2023-01-18,2023-01-23,Technology,Computers,Computers 108,4602.09,4,0.2,521.79,South,Consumer,CUST-5117,New York
ORD-3360,2024-04-18,2024-04-22,Technology,Copiers,Copiers 485,11256.14,10,0.2,3786.22,East,Corporate,CUST-8543,New York
ORD-3361,2024-10-16,2024-10-19,Furniture,Bookcases,Bookcases 319,3422.64,7,0.2,436.48,South,Home Office,CUST-1816,Pennsylvania
ORD-3362,2023-11-09,2023-11-12,Technology,Phones,Phones 167,1370.49,2,0.25,235.53,South,Consumer,CUST-6571,New York
ORD-3363,2022-11-15,2022-11-22,Technology,Computers,Computers 686,582.31,1,0.2,111.37,South,Home Office,CUST-1722,Pennsylvania
ORD-3364,2022-03-17,2022-03-23,Furniture,Chairs,Chairs 927,3863.3,7,0.2,692.59,South,Home Office,CUST-7776,Georgia
ORD-3365,2022-09-10,2022-09-12,Office Supplies,Art,Art 572,1525.04,10,0.0,253.7,South,Corporate,CUST-3671,California
ORD-3366,2024-11-05,2024-11-11,Office Supplies,Labels,Labels 863,660.15,9,0.2,69.8,South,Consumer,CUST-8257,Illinois
ORD-3367,2024-02-24,2024-02-29,Technology,Copiers,Copiers 626,12322.56,8,0.1,3719.07,Central,Home Office,CUST-9414,Pennsylvania
ORD-3368,2024-04-02,2024-04-08,Technology,Phones,Phones 128,2501.46,3,0.15,714.78,West,Corporate,CUST-1231,Pennsylvania
ORD-3369,2023-01-11,2023-01-13,Technology,Copiers,Copiers 566,7478.82,9,0.25,1164.66,South,Consumer,CUST-4757,Pennsylvania
ORD-3370,2022-06-05,2022-06-10,Office Supplies,Binders,Binders 267,461.68,4,0.1,153.81,East,Consumer,CUST-8196,Georgia
ORD-3371,2024-06-07,2024-06-14,Technology,Computers,Computers 422,2037.3,2,0.15,190.49,West,Consumer,CUST-8084,Georgia
ORD-3372,2023-02-16,2023-02-23,Office Supplies,Paper,Paper 948,1392.42,6,0.1,433.59,Central,Consumer,CUST-3023,California
ORD-3373,2022-11-01,2022-11-05,Technology,Accessories,Accessories 693,9105.41,7,0.15,2680.4,Central,Corporate,CUST-5290,California
ORD-3374,2022-09-01,2022-09-07,Furniture,Bookcases,Bookcases 544,5785.46,5,0.0,634.06,South,Home Office,CUST-4902,California
